
* Example output file *

01.01.2022 23:05;5.3;5.3;18.4;16.5
01.01.2022 23:20;4.6;4.7;18.3;24.1
01.01.2022 23:35;4.9;5.0;18.1;15.9
01.01.2022 23:50;4.5;4.6;19.0;15.7
02.01.2022 00:05;4.2;4.2;17.9;15.6
02.01.2022 00:20;4.4;4.3;17.8;15.4
02.01.2022 00:35;4.6;4.5;17.8;15.4
02.01.2022 00:50;4.3;4.2;17.6;15.2
02.01.2022 01:05;5.0;6.0;17.6;15.1
02.01.2022 01:20;3.6;3.4;17.5;15.1
02.01.2022 01:35;3.2;3.2;17.4;15.0
02.01.2022 01:50;3.1;3.1;17.3;14.9
02.01.2022 02:05;3.5;3.5;17.2;14.8
02.01.2022 02:20;3.1;3.1;17.2;14.8
02.01.2022 02:35;3.1;3.1;17.1;14.6
02.01.2022 02:50;3.6;3.6;17.0;14.5
02.01.2022 03:05;3.3;3.2;17.0;14.4
02.01.2022 03:20;2.9;2.9;16.9;14.4
02.01.2022 03:35;3.0;3.1;16.9;14.2
02.01.2022 03:50;3.1;3.1;16.8;14.1
02.01.2022 04:05;3.2;3.2;16.7;14.7
02.01.2022 04:20;3.8;3.8;16.6;15.0
02.01.2022 04:35;3.6;3.7;16.6;13.9
02.01.2022 04:50;3.4;3.4;16.5;13.9
02.01.2022 05:05;3.4;3.3;16.4;13.9
02.01.2022 05:20;3.2;3.2;16.4;13.9
02.01.2022 05:35;3.1;3.0;16.4;13.9
02.01.2022 05:50;2.9;2.8;16.2;13.9
02.01.2022 06:05;2.9;2.9;18.9;13.9
02.01.2022 06:20;2.8;2.8;24.1;13.9
02.01.2022 06:35;3.1;3.0;24.1;13.8
02.01.2022 06:50;2.9;2.9;28.1;13.8
02.01.2022 07:05;2.9;2.9;31.0;13.8
02.01.2022 07:20;2.9;2.9;15.9;13.7
02.01.2022 07:35;2.9;2.9;15.9;13.7
02.01.2022 07:50;2.8;2.8;15.8;13.6
02.01.2022 08:05;2.5;2.4;15.3;27.0
02.01.2022 08:20;2.1;1.9;15.4;27.3
02.01.2022 08:35;2.6;2.5;15.6;31.6
02.01.2022 08:50;2.5;2.6;15.8;35.6
02.01.2022 09:05;3.0;3.0;15.9;37.0
02.01.2022 09:20;3.4;3.6;24.2;37.8
02.01.2022 09:35;3.9;3.9;16.3;38.1
02.01.2022 09:50;4.2;4.1;16.4;37.5
02.01.2022 10:05;4.8;4.8;16.6;36.9
02.01.2022 10:20;4.8;4.8;16.6;35.9
02.01.2022 10:35;5.2;5.3;16.7;35.8
02.01.2022 10:50;5.8;5.9;16.7;35.4
02.01.2022 11:05;6.4;6.3;16.7;35.4
02.01.2022 11:20;6.2;6.3;16.8;35.1
02.01.2022 11:35;6.4;6.4;16.9;35.4
02.01.2022 11:50;6.6;6.6;16.9;35.2
02.01.2022 12:05;6.8;6.7;16.9;35.4
02.01.2022 12:20;6.9;6.9;17.0;35.2
02.01.2022 12:35;7.2;7.2;17.0;34.9
02.01.2022 12:50;7.4;7.4;17.1;35.1
02.01.2022 13:05;7.6;7.6;17.1;35.1
02.01.2022 13:20;7.7;7.6;17.2;35.5
